Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Calidad_Aire,Calidad_Aire_Cod
37.07697005348946,63.09070708556206,59.51858582887588,69.38141417112412,25.599595320831376,12.281818850292744,1.44189905080445,Mala,2
35.63564208298365,85.5767796124419,103.0426181660802,134.60664151560883,48.091877847769226,17.167988325235687,2.264228359859248,Mala,2
30.818147017561603,87.43055127472724,117.16967840936618,136.38813167238567,40.34548238595072,32.733460935607454,2.3324119462051,Mala,2
28.0986778210482,76.69405857610062,61.17755648335428,76.28349790725366,27.471615059454905,8.224092049643602,1.6991748953626833,Mala,2
38.01697282531958,74.02970244430928,122.34772582300624,145.08070897188043,25.294313041022665,16.452362228606187,2.172025352988452,Mala,2
46.66025764773072,67.31512399771555,68.20410305909229,74.53411271139193,43.48093183861312,18.28366721134132,2.416709607955121,Mala,2
30.35475099999589,69.7965201030949,86.38500728866161,102.99464472164787,26.325703268042638,12.213252762885835,1.6961981659795042,Mala,2
23.7048722646332,71.80631090330792,56.03155451653957,70.26505793893243,26.52719251908494,14.423294707378378,1.7183990648856176,Mala,2
30.88237441036179,98.70000334840503,61.911771599657456,86.87057602346393,43.68822505193749,13.394125919588946,2.19999866063798,Mala,2
36.15452853998078,71.59537842991351,65.76839325024025,78.467835069606,18.48706559079762,25.54990696989429,3.0262655318885257,Mala,2
39.55081844639585,84.25332079696493,60.37998119544739,77.8541862547423,34.3458137452577,7.3509124691589,1.7277478844878311,Mala,2
39.03354332499616,73.99545237244507,75.62435807345936,74.9285457153066,30.53372331785001,26.37154428112033,2.965772140560168,Mala,2
37.27749401320261,99.84198863968088,98.44111544301808,107.18397727936178,32.6151495239754,13.657138163656288,2.1661907890895806,Mala,2
37.22661267461914,67.09763833049317,82.80841026234961,104.7414170017041,33.637730078368165,7.477765192501954,3.088185422147168,Mala,2
39.81515245323638,116.005834548051,108.32026117663608,129.24586370127545,34.83500728830612,16.486386054547623,3.2836545796090117,Mala,2
27.68850137881514,49.125733023031735,62.77401637363435,74.30711720092343,31.2866594277508,14.18113357455779,1.458183109269054,Mala,2
41.24826681537567,92.99306726150267,63.61039910774599,81.13416193852318,30.083911061541443,18.90915619996123,2.66574230153369,Mala,2
38.51111009684794,95.7185168280799,63.56913557707732,88.06749014393515,37.374896875167096,12.039096152817866,1.664526538605499,Mala,2
26.37865934420753,73.04933466468954,64.74736362168701,69.15199600593138,30.73198602075984,11.086002995551462,1.6189995007414228,Mala,2
33.39559283442538,63.258822738163374,59.21470736594368,68.98970652524225,29.25735368297184,7.989706525242257,1.1557350320166182,Mala,2
40.94567513297037,60.512151364323046,79.1976409816202,96.05332349405175,42.00764836108139,18.8815579199975,2.2477054916755845,Mala,2
35.61435677957005,95.83204612054956,67.69448789091969,87.682871355914,34.771815517801826,15.08564322042995,2.0194487890919697,Mala,2
32.116164491942804,81.56969869516568,90.88695884105148,110.2470136237486,34.786411014079974,12.05583579575991,2.876832912773696,Mala,2
33.957620395155665,101.25822204012186,72.89672467146148,94.90327532853853,34.69371644663049,22.50508026343711,1.9578810197577836,Mala,2
34.50576499591005,72.05541909615545,92.79331260474434,112.35449669680985,32.04066070662572,17.94411970417175,2.074481150368096,Mala,2
34.535486043886735,60.5106899655164,63.09012572100224,81.74112848902831,39.19636309091058,17.469340714736205,2.013912295297616,Mala,2
40.37946523751988,82.57018180756762,67.38874866747216,89.62580747383154,41.702989310588215,14.835090903783804,1.4787096263084234,Mala,2
29.413789799463984,65.6629802321996,116.16279500527726,126.72086992611833,27.86496982057304,6.809069715027766,1.6697269503937222,Mala,2
39.26873425768144,99.61801252322336,95.6508987547408,114.2623544643544,45.92569619359095,9.22062027730443,2.599411383911404,Mala,2
32.15729311815369,89.71554889934549,140.96879701860144,153.59212036761966,28.47657146827418,12.19754876038586,1.483514279758873,Mala,2
23.733618908500254,76.10576111523312,57.98001821147955,75.23429351920552,21.819307177815183,6.737848687527351,1.4684247990506645,Mala,2
38.139930737103015,111.44704682347658,142.15233170434698,165.94373072695515,42.972607808986695,12.378134636522429,2.42152331704347,Mala,2
40.5,101.53548969268412,64.34285427820306,82.0995422199774,38.78202626364664,17.629956227255597,1.9031349619902007,Mala,2
37.18126499592573,73.71119301548222,91.73077645884987,114.88004798696234,28.797565982073213,13.87737403422387,1.9496957477591517,Mala,2
35.10016326867611,89.10291506929384,74.11977617722869,96.20032653735224,33.65510731298328,27.696758393353925,2.664489268701672,Mala,2
25.67097085742597,64.67326023992358,56.75036641494746,67.90915752999045,27.846611372659996,6.911446912488061,1.589697778760746,Mala,2
32.2613734490041,80.03025769191268,102.00844036451475,113.80801133192544,50.47725310199181,20.723032919734425,2.5584906906759435,Mala,2
31.06655403252086,71.62915669651106,115.42057815457493,127.0484818600393,38.35349382422602,13.04346989585258,1.6194457737985246,Mala,2
37.35237738831737,84.61280313363162,58.38477179731539,75.28176430136696,39.11280313363162,13.30058242689544,1.986033038384302,Mala,2
29.21347928553457,78.13260357232713,68.59209699823884,81.16069114364787,28.40444728352182,14.86407814440265,1.4075299429434038,Mala,2
31.002207479524287,80.09417696333324,85.71656522071464,90.12198855642836,22.498192221428763,10.654719296904611,1.4268173148809362,Mala,2
39.73202628355979,80.8196079588081,71.87450994851012,88.82222230415573,35.675163350496625,11.286928273261816,2.276339916513308,Mala,2
38.72567598449627,89.12819119681332,80.86858100387593,107.34864803100746,43.45709498062033,14.234646795434807,2.4906455598621484,Mala,2
32.094129532448115,62.40001122508989,57.925491076477634,79.92550230156753,38.484319227985246,13.731372769119409,1.8841183073582288,Mala,2
33.3254837777335,61.93720154997011,58.36166121107348,69.00318547221669,26.862685327703616,9.105346827803237,1.199897588336986,Mala,2
39.98207032062589,63.5,133.6259494331988,147.22706232182193,29.575499060945816,17.004787160013944,1.9609132642447809,Mala,2
32.37694477696306,67.55807907615586,106.89033896067534,118.48164709713886,39.70521511812188,36.90695349082917,2.6155827905502496,Mala,2
41.48934632802203,72.93679693696623,68.17865784884219,82.31466620257065,33.3610653671978,18.819730177480363,1.9482670379434863,Mala,2
32.924150949808336,97.20474056563698,71.1303223301165,96.70143081467118,37.3900707471026,17.656438666020303,1.9633632081082293,Mala,2
37.18880988959482,86.11119011040518,81.7153817571086,110.72447604416207,41.654018542990286,16.733387938105373,2.9015564150218767,Mala,2
35.04107455134947,77.69876483471808,120.39512046044936,140.68375524202347,39.83452775089724,4.583323146403829,2.053051240258587,Mala,2
42.83434071966189,103.09848892050717,87.06274505560194,107.3981651177587,44.3369311416496,18.36641482008453,2.2268789373573266,Mala,2
45.939895208823735,101.77746192448836,94.03730473772396,120.78056658203386,31.16373340460308,20.00518094219956,2.9609323742072085,Mala,2
32.226180919331746,59.965174436876914,59.83488731011252,80.13053411472214,39.682710712417325,17.82195121792023,1.7534763816133652,Mala,2
30.117101153570903,81.975569780613,82.98847759553453,88.22076568647896,23.342060178699224,8.623208708417653,1.3062825865178176,Mala,2
24.42088005190381,78.02090921093267,69.67445725731733,77.40697945665384,39.33258051739425,11.181349236884584,1.6486041086692302,Mala,2
23.355975776051512,57.40404152676884,90.24402422394849,113.02055369025116,27.452107277486164,25.336546769123032,2.069234951697105,Mala,2
38.678621095622645,63.81663524149997,81.25154979579243,96.30879198703772,37.30664112802833,23.97982322205656,1.9259139656396245,Mala,2
31.73186659903635,63.92578186526496,105.3752492758651,105.59797175540952,22.02169133841437,5.336954229347338,1.179525608339903,Mala,2
34.19368457168553,80.3851206975282,106.2502590220226,116.76911717213495,48.03261322966273,16.826903980224508,2.2342907505617746,Mala,2
43.88224586941831,63.11869504330196,120.89532623917452,137.30934752165098,38.858877065290855,21.80561467354576,1.472915317855176,Mala,2
25.749557922960783,69.77080026812743,64.67345273036274,77.58583088746082,26.958410787387244,10.411505326661764,1.8365484020014715,Mala,2
24.327684707872265,59.66647046524424,92.13316731674512,113.0223379307534,26.227911094128917,21.96153118338734,2.0027911094128914,Mala,2
29.193116771183355,81.43369622620386,60.59420544979494,76.23369622620386,24.34855136244873,6.290219496080825,1.0663406498693608,Mala,2
39.30256029712776,59.701263523257865,78.30139652570605,94.60226104161931,42.199700744491565,17.302460545291623,2.190089776652532,Mala,2
29.92217363770167,59.78667026710497,59.25401169500553,68.78408097134806,22.20435807671822,7.391156095193372,1.393714440018784,Mala,2
44.66680887004276,83.23719151977285,67.86153189830571,84.69242583049706,32.9256169604543,27.610383299422768,2.5751233920908607,Mala,2
33.2132735889203,70.53215252040702,84.78800445213868,100.93697300024492,28.353587534011705,13.557914835519137,1.9819663794215217,Mala,2
36.70959637402757,79.1294774111886,67.35981022457769,87.10197139240664,37.49125902817293,18.815510551247492,2.883581928950877,Mala,2
30.879114800253227,67.07996981610994,74.72267069118534,86.16886708941274,27.89285803424572,16.99867974635236,1.6572438072289877,Mala,2
47.667117896546856,95.64931719226942,69.17534736677558,90.27398175131442,50.61094877533046,22.16439859144512,3.106847158618744,Mala,2
38.77648929866905,59.99871313785265,121.96119143893524,133.39887217653953,41.66586177146405,10.608212841597148,2.300474985187225,Mala,2
27.80226491975848,66.53469127139624,81.91621317581888,93.4607788890868,23.88070714158489,8.386051743939598,1.5084601587018864,Mala,2
39.80170141773755,79.70756046819017,70.96616346850668,84.02041701285054,38.25009591162879,17.94650125289612,2.591606755687789,Mala,2
34.70094527795593,79.2433973016891,99.67955697063648,113.24528785760096,18.556602698310897,13.350634934430836,1.5368242129926557,Mala,2
36.56740586493685,51.55682605788421,74.36740586493686,84.50793485528949,23.08063062375265,8.83788403858947,1.5916083389055269,Mala,2
41.38640373318131,76.90651641896075,88.4758429437723,113.5594383307616,33.58269566041257,15.741797693494648,1.975325820948037,Mala,2
32.887731234405,82.56319370321499,64.83173409658,78.48533237927501,31.31919084103999,-1.473338103625004,1.916346819316,Mala,2
41.05968409541122,93.60446198401348,62.09253701856629,79.10894372408539,29.91790720422921,19.49251726250785,2.6910404710678604,Mala,2
36.63038237555351,102.8084510859164,117.76881404960032,129.82535325774916,30.8639858255075,29.75694099557192,2.302575504517224,Mala,2
25.19424334134688,57.86578571421035,88.2465242131402,99.3880883776716,24.65307748183764,8.146125908118055,1.2116546004808124,Mala,2
42.64441596962812,86.035655786909,94.22453898083464,115.13780739158676,41.82894469952888,18.22003075280163,2.4975614783173508,Mala,2
43.52873194433158,82.14580902778465,90.03832361111387,110.58771874993806,48.73832361111386,25.680546527858983,1.6587718749938063,Mala,2
29.427793302851256,66.77501397256613,87.677765357719,99.21183311256098,32.04232191030058,11.820143158284097,1.8601375692576432,Mala,2
35.93405186993268,62.890819131723255,70.80655170081077,92.76375008456095,36.03275850405386,21.91176760003439,2.1750215560979806,Mala,2
33.15796398946634,69.38424680084044,56.8,72.28198456691415,33.24334190726992,8.372236512116533,1.5649347051631872,Mala,2
35.564539445486304,101.44052325999098,122.7551584607799,136.93508473869417,41.59756079986851,27.83789975464518,2.511594695346181,Mala,2
35.428468428943184,77.95949212427223,101.38814080256483,107.28321051914256,28.619705245942136,21.90255526638585,2.362335789617149,Mala,2
30.151387718745244,73.09926194004656,113.39611747257936,126.88650726785444,36.51774428954296,14.642146543997043,1.6412016612238685,Mala,2
35.890151305305494,83.95740792036436,63.58686840707399,73.05235517695625,28.98855265487669,11.445874977867147,1.942609199110423,Mala,2
33.203293722971466,61.89428562620431,71.1759920573753,92.14075393277672,37.15043653607363,17.977539636052274,2.139757934917578,Mala,2
29.210793674191653,62.56436819406937,87.86593018025633,91.57022228773664,17.13406981974368,6.278412651616694,1.586970162567431,Mala,2
31.315667031497423,75.74758389841823,123.22679326179428,137.6414355722664,31.896046816880272,8.170423977092781,2.1967204113035383,Mala,2
32.8712094254888,68.01454868941343,111.34063324506636,124.3167945017982,39.2808062836592,10.28351230251748,2.190673743715428,Mala,2
39.04393814714118,92.7182892389748,78.289265283802,94.191848409256,26.817497317422383,12.8691848409256,2.2632801216561216,Mala,2
36.081187383599705,80.08745825573314,101.40593691799852,109.5527025399585,23.52441558026389,20.032888061153443,2.12849226928421,Mala,2
38.81328428530663,71.57757781455052,118.4698717232526,128.06631201711846,44.39644029386586,18.763338990013956,2.0154091680456445,Mala,2
31.391825767325688,77.74040333762329,122.2338854475255,137.62529712920707,36.97630547326532,7.563683778713853,1.9474288785148808,Mala,2
27.942926009604182,79.23537742902877,55.946933856456845,59.98372757897472,20.807548580575418,6.149766443435054,1.8550941703309496,Mala,2
26.296630082685045,71.83870787603357,56.19353938016781,71.62573079340964,27.69348353720827,13.516179471060234,1.864185442151034,Mala,2
27.025324407162355,65.56409738897884,97.00129762864944,109.4322848385694,22.71836397575531,9.798702371350585,1.605167132947764,Mala,2
32.24630867005885,82.68593201559494,104.53779021634853,135.13621596405196,45.67072823736184,17.066623520518156,2.1249148154628963,Mala,2
27.73450934069872,66.34365608781127,86.50774859344283,87.43662615395642,18.492251406557177,9.230981318602558,1.3448595318745904,Mala,2
34.04905828105979,67.56743224864958,58.31858062162394,69.86983232161538,21.3,10.248954954042718,1.5802503399982877,Mala,2
35.23081641521968,97.73883698122523,142.3,157.07903377358602,35.083958867988855,17.80182962280012,1.6858161509504948,Mala,2
41.16959181709026,67.7957336272079,113.09509778199548,126.2914672544158,43.52535553106601,10.160030086767843,1.917464446893399,Mala,2
46.13990572559937,100.71531441261004,147.38468558738998,170.70625814426396,37.20487413619122,9.779119447162383,1.964408785775423,Mala,2
25.637938969634934,65.07423712043669,57.496718362333645,69.11404702831794,29.195077543500467,6.387823909928372,1.6398359181166824,Mala,2
32.59031710881236,84.41431554209768,104.93768759133168,131.03430770852432,40.26335638208727,13.24799686657066,2.22141067474139,Mala,2
26.27059984203541,75.05290055287605,75.54985201404853,85.49714877577443,22.84719810442493,8.00285122422557,1.5950049328650493,Mala,2
28.789832551896943,79.8895236476885,57.418897741695964,60.56627865361809,27.31191350682164,11.848544951067849,1.19,Mala,2
30.00777131338819,98.72242071639356,59.98012510464402,82.81795459753849,42.96547570163865,14.75350596994632,2.4912996805738805,Mala,2
23.15165082775966,75.53176519998213,57.75679757777083,75.13862753333036,21.556225716658474,6.841486838892115,1.5146633588903282,Mala,2
