PM10,"PM2,5",NO2,O3,HUMEDAD,LLUVIA,TEMPERATURA,VEL.VIENTO,DIR. VIENTO,ICA_PM2.5,ICA_PM10,ICA_NO2,ICA_O3,Calidad_Aire
25.12,12.88,14.0712,14.59,79.84,0.0,22.82,1.656,203.388,Regular,Buena,Buena,Buena,Regular
20.9,12.14,12.177,17.55,81.72,0.0,22.36,1.5960000000000003,232.404,Regular,Buena,Buena,Buena,Regular
20.44,11.7,12.5378,24.21,82.9,0.0,22.16,1.568,222.284,Buena,Buena,Buena,Buena,Buena
27.08,13.080000000000002,16.5066,6.75278,83.78,0.0,21.94,1.508,234.376,Regular,Buena,Buena,Buena,Regular
31.880000000000003,17.0,18.942,4.02758,87.14000000000001,0.0,21.52,1.2,216.284,Regular,Buena,Buena,Buena,Regular
30.579999999999995,16.68,17.0478,4.54782,83.39999999999999,0.0,21.96,1.376,221.52000000000004,Regular,Buena,Buena,Buena,Regular
35.9,18.82,16.236,7.60252,77.62,0.0,23.66,1.716,255.37600000000003,Regular,Buena,Buena,Buena,Regular
31.76,17.54,12.628,40.54,63.8,0.0,26.14,1.868,184.404,Regular,Buena,Buena,Buena,Regular
29.74,17.2,6.6748,53.57498,50.96,0.0,28.72,1.944,197.892,Regular,Buena,Buena,Buena,Regular
24.22,12.66,5.5924,52.99,49.36,0.0,29.12,2.088,231.736,Regular,Buena,Buena,Buena,Regular
22.48,9.06,3.2472000000000003,46.46,53.16,0.0,28.520000000000003,1.96,206.68,Buena,Buena,Buena,Buena,Buena
22.68,9.7,3.9688,41.23,55.3,0.0,28.16,1.912,263.104,Buena,Buena,Buena,Buena,Buena
22.46,9.88,4.2394,35.516,58.55999999999999,0.0,27.540000000000003,2.036,251.688,Buena,Buena,Buena,Buena,Buena
20.68,9.34,6.4944,32.35244,69.55999999999999,0.1,25.4,1.6799999999999995,249.456,Buena,Buena,Buena,Buena,Buena
16.74,9.06,9.02,17.96,76.4,0.02,24.38,1.396,227.94,Buena,Buena,Buena,Buena,Buena
17.1,8.78,14.6124,19.01946,72.9,0.02,24.54,1.188,229.884,Buena,Buena,Buena,Buena,Buena
19.28,8.98,18.400800000000004,16.1583,71.47999999999999,0.0,24.160000000000004,1.424,238.31200000000004,Buena,Buena,Buena,Buena,Buena
22.34,9.8,19.1224,15.6401,73.67999999999999,0.0,23.780000000000005,1.236,232.176,Buena,Buena,Buena,Buena,Buena
24.420000000000005,10.26,22.55,8.89478,74.72,0.0,23.5,1.38,224.54,Buena,Buena,Buena,Buena,Buena
25.28,11.46,22.1892,12.0401,75.22,0.0,23.380000000000003,1.252,220.876,Buena,Buena,Buena,Buena,Buena
26.54,11.580000000000002,20.295,6.77,76.6,0.0,23.14,0.96,196.09200000000004,Buena,Buena,Buena,Buena,Buena
28.06,12.68,19.844,4.32,78.28,0.0,22.84,0.6639999999999999,252.592,Regular,Buena,Buena,Buena,Regular
28.360000000000003,12.88,18.1302,4.11468,79.86,0.0,22.58,0.5680000000000001,274.332,Regular,Buena,Buena,Buena,Regular
23.34,11.38,16.1458,5.970000000000001,79.5,0.0,22.44,0.728,264.464,Buena,Buena,Buena,Buena,Buena
25.22,11.9,14.522200000000002,5.7,82.54,0.24,22.160000000000004,0.764,243.15600000000003,Buena,Buena,Buena,Buena,Buena
26.78,12.48,15.5144,6.380000000000001,84.41999999999999,0.0,22.0,0.928,189.852,Regular,Buena,Buena,Buena,Regular
23.880000000000003,12.18,9.2906,11.4,86.86,0.72,21.540000000000003,0.6880000000000001,260.388,Regular,Buena,Buena,Buena,Regular
15.8,8.059999999999999,4.3296,10.13822,88.02000000000001,1.44,20.74,0.648,195.704,Buena,Buena,Buena,Buena,Buena
11.34,3.7,4.961,10.37278,86.22,1.0000000000000002,20.0,0.8320000000000001,206.28000000000003,Buena,Buena,Buena,Buena,Buena
15.9,5.0200000000000005,14.0712,6.27278,87.6,0.74,19.8,0.8160000000000001,203.616,Buena,Buena,Buena,Buena,Buena
14.7,4.92,16.3262,9.48858,88.24,0.2,19.84,0.9239999999999998,200.944,Buena,Buena,Buena,Buena,Buena
13.839999999999998,6.12,15.2438,10.29274,88.22,0.02,20.1,0.8160000000000001,182.248,Buena,Buena,Buena,Buena,Buena
13.8,5.6,13.8006,16.21468,83.14,0.0,20.98,0.952,171.744,Buena,Buena,Buena,Buena,Buena
16.18,5.960000000000001,12.898600000000002,10.339859999999998,77.04,0.0,22.46,0.7280000000000001,183.36400000000003,Buena,Buena,Buena,Buena,Buena
18.140000000000004,6.640000000000001,10.7338,33.94,67.1,0.0,24.78,1.148,252.204,Buena,Buena,Buena,Buena,Buena
13.6,5.26,5.6826,34.510000000000005,68.08000000000001,0.0,24.1,1.148,265.564,Buena,Buena,Buena,Buena,Buena
10.94,4.800000000000001,4.2394,32.489999999999995,66.82000000000001,0.0,24.0,1.3400000000000003,283.264,Buena,Buena,Buena,Buena,Buena
12.3,5.6,8.118,25.54412,68.84,0.0,23.74,1.4280000000000002,244.196,Buena,Buena,Buena,Buena,Buena
12.820000000000002,5.220000000000001,8.4788,20.91202,70.88000000000001,0.0,23.26,1.2880000000000005,181.784,Buena,Buena,Buena,Buena,Buena
12.580000000000002,5.04,10.5534,31.27,69.56,0.0,23.6,0.912,256.26000000000005,Buena,Buena,Buena,Buena,Buena
13.6,5.540000000000001,14.5222,29.15,72.74,0.0,23.0,0.964,250.68,Buena,Buena,Buena,Buena,Buena
15.14,5.840000000000001,17.8596,13.77784,75.76000000000002,0.0,22.46,1.064,190.556,Buena,Buena,Buena,Buena,Buena
19.64,6.960000000000001,23.001,13.11,77.97999999999999,0.0,22.2,0.932,177.848,Buena,Buena,Buena,Buena,Buena
23.26,9.0,28.0522,11.64,79.70000000000002,0.0,21.96,1.008,132.02800000000002,Buena,Buena,Buena,Buena,Buena
23.14,8.639999999999999,26.7894,3.4129,80.67999999999999,0.0,21.860000000000003,1.096,203.48,Buena,Buena,Buena,Buena,Buena
30.02,12.2,24.895200000000003,3.06,83.06,0.0,21.58,1.236,203.696,Regular,Buena,Buena,Buena,Regular
25.16,10.179999999999998,19.9342,3.26746,83.32,0.0,21.44,0.8239999999999998,214.21600000000004,Buena,Buena,Buena,Buena,Buena
22.02,9.2,20.5656,6.02566,83.1,0.0,21.34,0.904,218.444,Buena,Buena,Buena,Buena,Buena
18.52,8.2,16.1458,10.25118,82.02,0.0,21.440000000000005,0.752,224.992,Buena,Buena,Buena,Buena,Buena
20.32,8.9,15.334,2.42176,84.32,0.0,21.160000000000004,0.796,168.23200000000003,Buena,Buena,Buena,Buena,Buena
24.42,10.48,15.0634,2.18392,86.36,0.0,20.92,0.684,168.776,Buena,Buena,Buena,Buena,Buena
23.06,10.68,12.4476,2.44734,86.32000000000001,0.0,20.84,0.748,214.044,Buena,Buena,Buena,Buena,Buena
29.52,12.12,14.7928,3.70466,87.22,0.0,20.68,0.72,218.372,Regular,Buena,Buena,Buena,Regular
35.28,14.02,12.5378,6.171259999999999,84.55999999999999,0.0,21.200000000000003,0.9280000000000002,212.904,Regular,Buena,Buena,Buena,Regular
38.94,16.28,17.8596,4.45392,81.38,0.0,21.96,0.852,234.856,Regular,Buena,Buena,Buena,Regular
38.3,16.080000000000002,27.4208,9.32,73.08,0.0,23.62,0.776,249.92400000000004,Regular,Buena,Buena,Buena,Regular
35.4,14.8,24.6246,32.49,60.46,0.0,25.98,0.9320000000000002,203.252,Regular,Buena,Buena,Buena,Regular
21.14,8.16,10.824,37.62738,49.18000000000001,0.0,28.44,0.96,274.904,Buena,Buena,Buena,Buena,Buena
18.8,6.5,7.216,51.93034,51.220000000000006,0.0,28.34,0.916,256.564,Buena,Buena,Buena,Buena,Buena
15.02,5.539999999999999,6.223800000000001,56.74,50.38,0.0,28.54,1.168,253.444,Buena,Buena,Buena,Regular,Regular
14.3,5.3,4.4198,51.91,52.7,0.0,28.14,1.152,262.23999999999995,Buena,Buena,Buena,Buena,Buena
15.64,5.32,5.2316,52.11000000000001,53.48,0.0,28.1,1.312,258.68,Buena,Buena,Buena,Buena,Buena
14.320000000000002,5.340000000000001,5.0512,36.719840000000005,54.74,0.0,28.08,1.2920000000000005,312.208,Buena,Buena,Buena,Buena,Buena
16.64,6.300000000000001,13.2594,28.51,67.3,0.1,25.72,1.2239999999999998,157.932,Buena,Buena,Buena,Buena,Buena
16.68,7.1,22.099,18.1972,76.53999999999999,0.0,23.84,1.496,267.96000000000004,Buena,Buena,Buena,Buena,Buena
18.44,8.04,23.2716,15.48,79.02000000000001,0.0,23.44,1.516,282.76800000000003,Buena,Buena,Buena,Buena,Buena
18.66,8.48,23.3618,9.85,81.47999999999999,0.0,22.94,1.344,154.28,Buena,Buena,Buena,Buena,Buena
20.96,9.08,18.7616,10.51,81.58,0.0,22.54,1.24,159.356,Buena,Buena,Buena,Buena,Buena
19.160000000000004,8.86,15.6046,11.74,80.0,0.0,22.54,1.34,212.97200000000004,Buena,Buena,Buena,Buena,Buena
17.44,8.4,10.1024,13.03,80.0,0.0,22.5,1.164,167.16,Buena,Buena,Buena,Buena,Buena
16.080000000000002,8.520000000000001,8.568999999999999,15.849999999999998,83.82000000000001,1.9200000000000004,21.86,1.364,270.748,Buena,Buena,Buena,Buena,Buena
13.28,7.519999999999999,2.3452,27.61392,87.72,7.12,20.78,1.552,201.452,Buena,Buena,Buena,Buena,Buena
10.26,6.04,1.804,21.09392,90.94,2.4,20.1,1.44,273.34000000000003,Buena,Buena,Buena,Buena,Buena
10.84,6.18,4.7806,18.15392,90.52,0.18,20.04,1.6479999999999997,284.87600000000003,Buena,Buena,Buena,Buena,Buena
11.48,5.94,5.7728,13.09,89.86,0.0,20.04,1.4,282.268,Buena,Buena,Buena,Buena,Buena
13.34,6.74,10.373,12.81,90.88,0.0,19.96,1.2760000000000002,238.812,Buena,Buena,Buena,Buena,Buena
13.98,6.76,21.197,8.5,90.0,0.0,20.02,1.2360000000000002,270.732,Buena,Buena,Buena,Buena,Buena
17.059999999999995,7.860000000000001,24.5344,4.99,86.9,0.0,20.7,1.528,279.524,Buena,Buena,Buena,Buena,Buena
20.56,9.26,18.851800000000004,7.77,76.3,0.0,23.08,1.752,255.748,Buena,Buena,Buena,Buena,Buena
27.28,13.22,19.3028,26.5059,66.82000000000001,0.0,25.18,1.7280000000000002,301.8,Regular,Buena,Buena,Buena,Regular
23.26,9.56,12.0868,48.13005999999999,57.48,0.0,26.9,1.956,302.896,Buena,Buena,Buena,Buena,Buena
16.54,6.62,9.6514,46.23,59.7,0.0,26.3,1.988,316.23999999999995,Buena,Buena,Buena,Buena,Buena
14.06,4.72,8.118,39.24,64.72,0.0,25.34,1.916,321.612,Buena,Buena,Buena,Buena,Buena
12.0,4.5,9.6514,38.22,62.52,0.0,25.540000000000003,1.6960000000000002,325.13199999999995,Buena,Buena,Buena,Buena,Buena
12.1,4.82,5.6826,39.760000000000005,59.3,0.0,26.48,1.4720000000000002,251.104,Buena,Buena,Buena,Buena,Buena
14.04,4.8,6.314,42.24,60.24,0.0,26.12,1.5080000000000002,243.144,Buena,Buena,Buena,Buena,Buena
14.38,4.48,8.7494,38.8,62.08,0.0,25.64,1.632,244.912,Buena,Buena,Buena,Buena,Buena
13.84,4.880000000000001,10.823999999999998,31.49,63.720000000000006,0.0,25.26,1.8560000000000003,300.308,Buena,Buena,Buena,Buena,Buena
15.6,5.64,18.4008,11.85,70.46,0.0,23.7,1.636,219.78800000000007,Buena,Buena,Buena,Buena,Buena
17.619999999999997,6.780000000000001,25.0756,10.9115,75.38000000000001,0.0,22.82,1.72,286.892,Buena,Buena,Buena,Buena,Buena
16.04,6.340000000000001,22.8206,11.16,78.17999999999999,0.0,22.44,1.7399999999999998,225.356,Buena,Buena,Buena,Buena,Buena
14.72,6.42,22.4598,14.75,78.3,0.0,22.36,1.64,233.948,Buena,Buena,Buena,Buena,Buena
15.419999999999998,6.4,28.3228,13.61,78.17999999999999,0.0,22.36,1.48,242.65200000000004,Buena,Buena,Buena,Buena,Buena
16.48,7.2,24.8952,8.78,79.17999999999999,0.0,22.2,1.2319999999999998,210.904,Buena,Buena,Buena,Buena,Buena
15.86,6.460000000000001,19.393,8.9,77.47999999999999,0.0,22.08,1.4,197.844,Buena,Buena,Buena,Buena,Buena
14.52,5.8,11.365200000000002,20.23552,76.46,0.0,21.78,1.216,239.728,Buena,Buena,Buena,Buena,Buena
15.919999999999998,6.88,8.2984,15.14,78.22,0.0,21.2,1.1800000000000002,229.216,Buena,Buena,Buena,Buena,Buena
16.2,6.959999999999999,12.177,5.859999999999999,78.66,0.0,21.02,1.248,218.832,Buena,Buena,Buena,Buena,Buena
17.119999999999997,6.780000000000001,9.2906,8.18,79.46000000000001,0.0,20.660000000000004,1.336,229.704,Buena,Buena,Buena,Buena,Buena
20.66,7.500000000000002,11.4554,7.93,82.58,0.0,20.24,1.14,243.988,Buena,Buena,Buena,Buena,Buena
34.040000000000006,9.54,14.7026,4.289999999999999,84.33999999999999,0.0,19.76,1.0479999999999998,246.5,Buena,Buena,Buena,Buena,Buena
53.02,11.78,16.9576,4.58682,78.52000000000001,0.0,20.82,0.924,282.336,Buena,Buena,Buena,Buena,Buena
34.940000000000005,12.4,21.0166,11.52834,67.5,0.0,23.52,1.044,267.992,Regular,Buena,Buena,Buena,Regular
30.34,10.94,14.3418,33.230000000000004,57.24000000000001,0.0,25.94,1.328,267.732,Buena,Buena,Buena,Buena,Buena
26.5,9.02,14.7928,32.38000000000001,52.42,0.0,26.72,1.232,237.452,Buena,Buena,Buena,Buena,Buena
22.46,7.32,13.2594,34.59,51.0,0.0,27.02,1.372,261.61600000000004,Buena,Buena,Buena,Buena,Buena
16.52,5.119999999999999,8.8396,33.53,51.08,0.0,27.18,1.6880000000000002,254.372,Buena,Buena,Buena,Buena,Buena
14.1,4.9,5.7728,35.13,48.38000000000001,0.0,28.160000000000004,1.92,252.52,Buena,Buena,Buena,Buena,Buena
12.88,4.5200000000000005,4.2394,45.59,50.14,0.0,27.92,1.952,245.072,Buena,Buena,Buena,Buena,Buena
14.64,5.140000000000001,6.1336,37.38999999999999,55.620000000000005,0.0,27.1,2.18,244.42800000000005,Buena,Buena,Buena,Buena,Buena
16.54,5.52,7.3062,28.7524,61.83999999999999,0.0,25.96,2.02,258.028,Buena,Buena,Buena,Buena,Buena
17.06,6.160000000000001,12.5378,30.2364,63.74,0.0,25.24,1.7239999999999998,239.816,Buena,Buena,Buena,Buena,Buena
18.58,6.76,17.4086,20.09946,66.52,0.0,24.34,1.448,225.492,Buena,Buena,Buena,Buena,Buena
17.78,6.959999999999999,21.3774,18.19,68.3,0.0,23.8,1.104,218.12,Buena,Buena,Buena,Buena,Buena
16.56,6.580000000000001,21.8284,13.46,72.84,0.0,23.42,1.076,236.272,Buena,Buena,Buena,Buena,Buena
16.44,6.659999999999999,15.4242,14.89,76.88,0.0,23.16,1.232,241.248,Buena,Buena,Buena,Buena,Buena
14.94,6.6,15.4242,14.86,77.67999999999999,0.0,22.96,1.076,224.112,Buena,Buena,Buena,Buena,Buena
14.46,6.5,16.596799999999998,12.88986,77.84,0.04,22.74,1.2520000000000002,240.47200000000004,Buena,Buena,Buena,Buena,Buena
12.38,5.720000000000001,11.1848,13.64,82.04,1.1,21.9,1.348,250.492,Buena,Buena,Buena,Buena,Buena
9.499999999999998,4.8,4.600200000000001,15.9,86.35999999999999,1.2,20.96,1.248,238.704,Buena,Buena,Buena,Buena,Buena
8.18,4.34,3.9688000000000008,17.11,87.42,0.5,20.62,1.408,198.1,Buena,Buena,Buena,Buena,Buena
9.0,4.720000000000001,3.7884,15.010000000000002,87.58,0.2,20.8,1.036,242.908,Buena,Buena,Buena,Buena,Buena
8.940000000000001,4.680000000000001,5.0512,12.34,87.96,0.92,20.76,1.076,291.252,Buena,Buena,Buena,Buena,Buena
9.54,4.7,5.863,10.84,87.9,0.5000000000000001,20.68,1.132,290.156,Buena,Buena,Buena,Buena,Buena
8.26,3.88,12.8084,16.70278,87.62,2.46,19.76,1.004,239.98,Buena,Buena,Buena,Buena,Buena
9.32,4.1,30.3974,12.72,89.78,2.78,19.4,1.2800000000000002,178.504,Buena,Buena,Buena,Buena,Buena
11.2,4.779999999999999,29.044400000000003,15.89,86.38,0.3,20.34,1.1,169.7,Buena,Buena,Buena,Buena,Buena
14.0,6.12,23.3618,17.759999999999998,77.26,0.0,22.32,0.944,223.908,Buena,Buena,Buena,Buena,Buena
14.34,6.5200000000000005,7.937600000000001,41.83246,63.54,0.0,25.0,1.416,225.22,Buena,Buena,Buena,Buena,Buena
13.4,4.840000000000001,8.9298,43.47246,57.0,0.0,26.62,1.508,257.436,Buena,Buena,Buena,Buena,Buena
15.72,5.1,8.9298,20.5,68.4,0.0,24.42,1.3199999999999998,222.86400000000003,Buena,Buena,Buena,Buena,Buena
14.78,5.860000000000001,10.6436,25.24142,66.82000000000001,0.0,24.860000000000003,1.192,285.50800000000004,Buena,Buena,Buena,Buena,Buena
16.2,5.98,10.824,27.50004,67.11999999999999,0.0,24.74,1.136,251.836,Buena,Buena,Buena,Buena,Buena
18.28,6.34,11.3652,23.99,66.0,0.0,24.94,0.968,226.076,Buena,Buena,Buena,Buena,Buena
23.94,7.3,14.7026,19.10174,69.6,0.0,24.140000000000004,1.148,158.516,Buena,Buena,Buena,Buena,Buena
35.60000000000001,7.919999999999999,18.3106,15.72808,70.0,0.0,23.92,1.408,271.796,Buena,Buena,Buena,Buena,Buena
23.440000000000005,8.459999999999999,32.2916,14.90112,71.88000000000001,0.0,23.4,1.2400000000000002,176.796,Buena,Buena,Buena,Buena,Buena
27.5,10.1,37.0722,6.800879999999999,72.78,0.0,23.14,1.396,185.256,Buena,Buena,Buena,Buena,Buena
26.860000000000003,10.06,27.6012,10.94,72.2,0.0,23.12,1.2760000000000002,156.152,Buena,Buena,Buena,Buena,Buena
25.7,10.48,28.2326,12.489999999999998,72.16,0.0,22.92,1.412,155.38799999999998,Buena,Buena,Buena,Buena,Buena
20.0,8.06,22.6402,10.36,71.7,0.0,22.6,1.2680000000000002,171.27999999999997,Buena,Buena,Buena,Buena,Buena
20.380000000000003,8.1,22.1892,5.1348,72.4,0.0,22.46,0.836,223.084,Buena,Buena,Buena,Buena,Buena
21.08,8.82,16.4164,6.78962,74.9,0.0,22.2,0.956,175.912,Buena,Buena,Buena,Buena,Buena
15.98,7.080000000000001,10.373,15.58962,78.44000000000001,0.02,21.660000000000004,0.768,185.804,Buena,Buena,Buena,Buena,Buena
14.779999999999998,6.68,10.6436,14.54,80.08000000000001,0.0,21.36,0.756,176.07199999999995,Buena,Buena,Buena,Buena,Buena
17.86,8.459999999999999,15.9654,12.65,83.22,0.0,21.12,0.86,233.58,Buena,Buena,Buena,Buena,Buena
21.06,10.06,14.0712,10.18,84.64000000000001,0.0,20.84,0.728,240.96400000000003,Buena,Buena,Buena,Buena,Buena
21.700000000000003,9.86,15.6948,11.900000000000002,85.30000000000001,0.0,20.42,0.808,180.528,Buena,Buena,Buena,Buena,Buena
25.480000000000004,11.1,15.4242,12.58,87.22,0.0,20.12,0.808,187.87600000000003,Buena,Buena,Buena,Buena,Buena
30.4,13.039999999999996,11.8162,3.701,83.44,0.0,20.8,0.784,278.708,Regular,Buena,Buena,Buena,Regular
31.58,13.74,15.694799999999995,3.8067,75.22,0.0,22.04,0.7160000000000001,287.816,Regular,Buena,Buena,Buena,Regular
31.58,13.04,23.001,15.39584,68.03999999999999,0.0,23.54,0.7360000000000001,217.1,Regular,Buena,Buena,Buena,Regular
26.94,11.64,17.6792,44.81999999999999,58.52,0.0,25.94,1.096,159.71200000000002,Buena,Buena,Buena,Buena,Buena
20.04,8.84,9.6514,47.13448,52.11999999999999,0.0,27.6,1.1880000000000002,162.984,Buena,Buena,Buena,Buena,Buena
18.52,8.379999999999999,5.7728,45.09447999999999,55.02,0.0,27.440000000000005,1.012,155.29199999999997,Buena,Buena,Buena,Buena,Buena
16.740000000000002,7.7,4.4198,37.84336,53.96,0.0,27.7,0.8880000000000001,192.324,Buena,Buena,Buena,Buena,Buena
16.240000000000002,7.32,6.4042,38.22056,53.98,0.0,27.640000000000004,0.8520000000000001,248.384,Buena,Buena,Buena,Buena,Buena
14.86,6.6,7.3964,37.19145999999999,55.35999999999999,0.0,27.34,1.108,262.224,Buena,Buena,Buena,Buena,Buena
14.600000000000003,6.6,8.749400000000001,30.3952,58.260000000000005,0.0,26.92,1.156,264.588,Buena,Buena,Buena,Buena,Buena
15.34,6.720000000000001,10.7338,28.65632,64.24,0.0,25.660000000000004,1.0,252.988,Buena,Buena,Buena,Buena,Buena
17.42,7.080000000000001,17.589,14.45288,69.16,0.0,24.42,1.204,196.156,Buena,Buena,Buena,Buena,Buena
17.02,7.7,24.9854,9.60414,74.63999999999999,0.0,23.5,0.964,293.268,Buena,Buena,Buena,Buena,Buena
24.16,11.1,22.0088,8.70176,77.94000000000001,0.0,22.84,0.732,270.356,Buena,Buena,Buena,Buena,Buena
29.98,14.4,21.3774,6.826040000000001,79.12,0.0,22.22,0.588,278.08000000000004,Regular,Buena,Buena,Buena,Regular
34.52,16.04,20.8362,3.03886,80.47999999999999,0.0,21.84,0.712,268.36,Regular,Buena,Buena,Buena,Regular
33.54,14.4,17.8596,5.768459999999999,80.9,0.0,21.54,0.788,192.344,Regular,Buena,Buena,Buena,Regular
28.059999999999995,13.12,17.769399999999997,1.3831600000000002,80.56,0.0,21.42,0.7480000000000001,223.46400000000003,Regular,Buena,Buena,Buena,Regular
33.900000000000006,16.64,13.6202,4.75628,81.34,0.0,21.28,0.724,233.136,Regular,Buena,Buena,Buena,Regular
34.38,14.919999999999998,12.5378,2.06606,83.94000000000001,0.0,20.96,0.728,252.96,Regular,Buena,Buena,Buena,Regular
31.66,14.06,14.2516,2.32,83.64,0.0,20.92,0.8560000000000001,162.884,Regular,Buena,Buena,Buena,Regular
26.54,12.260000000000002,10.5534,3.4215000000000004,83.02000000000001,0.0,20.74,0.6799999999999999,266.296,Regular,Buena,Buena,Buena,Regular
25.54,11.2,10.1926,4.17544,83.94,0.0,20.6,0.648,210.724,Buena,Buena,Buena,Buena,Buena
33.52,14.06,9.1102,4.749999999999999,87.5,0.0,20.12,0.772,245.688,Regular,Buena,Buena,Buena,Regular
32.06,14.12,8.2984,4.87,85.00000000000001,0.0,20.58,0.8080000000000002,266.72799999999995,Regular,Buena,Buena,Buena,Regular
32.34,15.04,13.7104,4.90352,76.62,0.0,22.52,0.8640000000000001,203.868,Regular,Buena,Buena,Buena,Regular
28.940000000000005,14.7,14.6124,19.25,67.76,0.0,24.62,0.936,296.38800000000003,Regular,Buena,Buena,Buena,Regular
24.3,13.4,9.471,43.61006,57.32000000000001,0.0,26.64,1.024,219.456,Regular,Buena,Buena,Buena,Regular
18.42,10.22,8.4788,35.128400000000006,52.16,0.0,27.7,1.048,300.496,Buena,Buena,Buena,Buena,Buena
15.52,7.08,4.059,32.55,53.84000000000001,0.0,27.620000000000005,1.16,184.724,Buena,Buena,Buena,Buena,Buena
14.98,6.74,3.157,31.26,52.46,0.0,27.860000000000003,1.16,290.55600000000004,Buena,Buena,Buena,Buena,Buena
14.68,6.760000000000001,2.9766,29.230400000000003,52.04,0.0,28.140000000000004,1.34,268.916,Buena,Buena,Buena,Buena,Buena
14.36,6.7,4.2394,29.9604,52.56,0.0,28.100000000000005,1.328,269.304,Buena,Buena,Buena,Buena,Buena
12.739999999999998,6.16,5.84496,29.0578,53.88,0.0,27.82,1.3119999999999998,276.0400000000001,Buena,Buena,Buena,Buena,Buena
12.5,5.840000000000001,4.780600000000001,36.10274,57.14,0.0,27.02,1.356,308.03599999999994,Buena,Buena,Buena,Buena,Buena
13.22,6.18,9.1102,22.93744,68.38,0.0,24.880000000000003,1.2000000000000002,236.708,Buena,Buena,Buena,Buena,Buena
14.94,7.12,15.0634,12.78,74.22000000000001,0.0,23.9,1.096,221.188,Buena,Buena,Buena,Buena,Buena
16.3,7.7,17.137999999999998,11.16,77.86,0.0,23.26,1.232,239.808,Buena,Buena,Buena,Buena,Buena
16.78,7.8199999999999985,18.4008,11.44,79.56,0.0,22.84,1.252,182.248,Buena,Buena,Buena,Buena,Buena
19.2,8.48,14.522200000000002,12.73,80.38,0.0,22.48,0.956,231.676,Buena,Buena,Buena,Buena,Buena
23.06,10.04,11.4554,10.64,78.88,0.0,22.46,1.0719999999999998,196.224,Buena,Buena,Buena,Buena,Buena
19.32,9.4,15.1536,6.66,81.70000000000002,0.0,21.94,1.08,214.21600000000004,Buena,Buena,Buena,Buena,Buena
22.520000000000003,10.1,14.6124,5.7,81.58,0.0,21.58,1.156,171.15999999999997,Buena,Buena,Buena,Buena,Buena
23.4,11.54,11.726,1.5396200000000002,83.94,0.0,20.96,1.232,190.568,Buena,Buena,Buena,Buena,Buena
24.360000000000003,11.4,14.0712,8.569999999999999,87.16000000000001,0.0,20.58,1.12,268.836,Buena,Buena,Buena,Buena,Buena
21.820000000000004,10.88,8.3886,6.0900000000000025,84.34,0.0,20.5,1.072,270.16,Buena,Buena,Buena,Buena,Buena
22.8,10.78,8.2984,3.03,84.66,0.0,20.32,1.172,279.284,Buena,Buena,Buena,Buena,Buena
39.96,11.74,9.8318,2.15378,84.52000000000001,0.0,20.08,1.116,260.416,Buena,Buena,Buena,Buena,Buena
29.791999999999994,15.26,11.5456,4.59,80.05999999999999,0.0,20.98,1.088,223.92,Regular,Buena,Buena,Buena,Regular
36.940000000000005,12.4,17.6792,8.81,69.08,0.0,23.76,1.156,259.384,Regular,Buena,Buena,Buena,Regular
33.06,10.2,12.8986,22.26,58.24,0.0,25.64,1.3279999999999998,265.824,Buena,Buena,Buena,Buena,Buena
24.500000000000004,9.8,12.4476,31.88,49.48,0.0,27.5,1.78,263.34,Buena,Buena,Buena,Buena,Buena
24.28,9.68,7.1258,34.56999999999999,49.760000000000005,0.0,28.1,1.936,273.936,Buena,Buena,Buena,Buena,Buena
20.36,8.14,4.2394,28.76,54.02,0.0,27.640000000000004,1.644,283.44,Buena,Buena,Buena,Buena,Buena
